CD_OPERACAO;DT_INICIO;DT_FIM;NM_EMPRESA;NM_MESA;NM_ESTRATEGIA;NM_CENTRALIZADOR;NM_GESTOR;NM_SUBGESTOR;NM_SUBPRODUTO;NM_CARACTERISTICA;CD_ATIVO_OBJETO;QUANTIDADE;ID_PRECO
722914828;04/01/2018;05/07/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;-3000000;7865
722914829;04/01/2018;05/10/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;2500000;7829
722914830;04/01/2018;05/02/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;-10000000;7865
722914834;04/01/2018;09/04/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;2500000;7862
722914858;04/01/2018;16/03/2018;empeee;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpttt;carac;cdat;-280;7862
722914871;04/01/2018;14/02/2018;empddd;mesaddd;estaaa;centaaa;gestaaa;subaaa;subprrr;carac;cdat;220;7841
722914879;04/01/2018;31/01/2018;empddd;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpkkkk;carac;cdat;50;10911
722914901;04/01/2018;14/05/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;5250000;7862
722914903;04/01/2018;19/04/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-25000000;7860
722914920;04/01/2018;22/01/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;5000000;7865
722914921;04/01/2018;22/01/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;2500000;7862
722914921;04/01/2018;22/01/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;2500000;7865
722914922;04/01/2018;23/04/2018;empaaa;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpddd;carac;cdat;-250;7862
722914923;04/01/2018;26/02/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;-2500000;7829
722914925;04/01/2018;13/11/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;8698156,68;7829
722914934;04/01/2018;26/04/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-2500000;7860
722914937;04/01/2018;25/04/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-150000;7829
722914943;04/01/2018;16/01/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;-5000000000;7846
722914948;04/01/2018;19/02/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-250000;7860
722914958;04/01/2018;02/04/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-250000;7829
722914963;04/01/2018;23/02/2018;empaaa;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpddd;carac;cdat;-325;7862
722914964;04/01/2018;06/09/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;2500000;7829
722914968;04/01/2018;01/10/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-10000000;7860
722914973;04/01/2018;11/05/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;2500000;7862
722914974;04/01/2018;10/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;300000;7860
722914977;04/01/2018;28/09/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;350000;7829
722914984;04/01/2018;19/07/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;5000000;7829
722914987;04/01/2018;26/07/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-3233898,305;7860
723016263;04/01/2018;01/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;43247,60544;7829
723016265;04/01/2018;02/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;14450,03064;7860
723016270;04/01/2018;02/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;36125,07889;7829
723016280;04/01/2018;07/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-36882,94771;7829
723016283;04/01/2018;29/01/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-6,277164375;7841
723016284;04/01/2018;29/01/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,424030455;7829
723016287;04/01/2018;30/01/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,50543539;7841
723016311;04/01/2018;15/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-1,35793716;7841
723016313;04/01/2018;15/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-10,39518655;7829
723016337;04/01/2018;07/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;39497,76976;7860
723016342;04/01/2018;29/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;52948,5371;7860
723016353;04/01/2018;05/10/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;151866,6672;7860
723016365;04/01/2018;24/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;10094,5836;7860
723016375;04/01/2018;07/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;7069,9352;7829
723016379;04/01/2018;07/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-54877,47185;7829
723016384;04/01/2018;13/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;8789,66095;7860
723016388;04/01/2018;14/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-3939,489442;7829
723016393;04/01/2018;15/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-20093,8786;7860
723016394;04/01/2018;15/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-20093,8786;7860
723016402;04/01/2018;20/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;6379,58373;7829
723016406;04/01/2018;02/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-4,7229708;7841
723016410;04/01/2018;05/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-7,95421309;7829
723016412;04/01/2018;06/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-6,574525;7829
723016413;04/01/2018;06/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-3,24670302;7841
723016414;04/01/2018;06/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-6,574525;7829
723016438;04/01/2018;21/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,740302075;7841
723016452;04/01/2018;22/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-16959,5555;7860
723016454;04/01/2018;23/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;7268,28648;7829
723016460;04/01/2018;28/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;1423,769773;7860
723016474;04/01/2018;17/04/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;1434,513666;7860
722913164;04/01/2018;02/02/2018;empaaa;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpyyy;carac;cdat;62,5;7862
722913167;04/01/2018;11/09/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;12500000;7829
722913170;04/01/2018;31/01/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;5000000;7829
722913180;04/01/2018;30/05/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-2500000;7860
722913183;04/01/2018;26/06/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;2500000;7829
722913192;04/01/2018;11/09/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;500000;7860
722913203;04/01/2018;30/01/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-39873,7;7860
722913204;04/01/2018;15/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-25705,16;7829
722913213;04/01/2018;19/04/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;25000000;7862
722913215;04/01/2018;02/01/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpqqq;carac;cdat;50000000;7829
722913234;04/01/2018;16/04/2018;empfff;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpjjjj;carac;cdat;25000;7829
722913235;04/01/2018;01/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpqqq;carac;cdat;87500000;7829
722913270;04/01/2018;15/01/2018;empfff;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpjjjj;carac;cdat;-50000;7829
722913278;04/01/2018;15/01/2018;empfff;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpjjjj;carac;cdat;0;7829
722913279;04/01/2018;15/01/2018;empfff;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpjjjj;carac;cdat;0;7829
722913288;04/01/2018;15/01/2018;empfff;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpjjjj;carac;cdat;0;7829
722913293;04/01/2018;16/04/2018;empfff;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpjjjj;carac;cdat;0;7829
722913321;04/01/2018;19/01/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;-7500000;7829
722913326;04/01/2018;22/01/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;-5000000;7865
722913330;04/01/2018;07/01/2019;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;-28500000;7862
722913339;04/01/2018;01/10/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;10000000;7860
722913345;04/01/2018;02/05/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;15000000;7829
722913359;04/01/2018;11/10/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;5440476,19;7860
722913367;04/01/2018;26/01/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;9375000;7862
722913388;04/01/2018;19/02/2018;empfff;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpjjjj;carac;cdat;0;7829
722913407;04/01/2018;15/01/2018;empddd;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpkkkk;carac;cdat;-28,5;10912
722913409;04/01/2018;20/08/2018;empfff;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpjjjj;carac;cdat;57250;7829
722913415;04/01/2018;20/08/2018;empfff;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpjjjj;carac;cdat;0;7829
722913421;04/01/2018;18/10/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-5000000;7829
722915006;04/01/2018;05/12/2024;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-50000000;7829
722915010;04/01/2018;15/06/2018;empaaa;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpddd;carac;cdat;-2500;7862
722915014;04/01/2018;21/05/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;250000;7860
722915017;04/01/2018;23/02/2018;empaaa;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpddd;carac;cdat;325;14173
722915021;04/01/2018;28/02/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;7250000;7865
722915025;04/01/2018;03/06/2019;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-10000000;7829
722915029;04/01/2018;30/10/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;2500000;7829
722915032;04/01/2018;10/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-24275,76;7829
722915034;04/01/2018;29/01/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;-5000000;7829
722915035;04/01/2018;29/01/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;5000000;7862
722915036;04/01/2018;27/07/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;29000000;7865
722915050;04/01/2018;16/04/2018;empfff;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpjjjj;carac;cdat;0;7829
722915064;04/01/2018;02/04/2018;empddd;mesabbb;estaaa;centaaa;gestaaa;subaaa;subpwww;carac;cdat;-8250;7829
722915069;04/01/2018;15/01/2018;empddd;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpkkkk;carac;cdat;60;10912
722915071;04/01/2018;15/01/2018;empfff;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpjjjj;carac;cdat;0;7829
722915086;04/01/2018;20/08/2018;empfff;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpjjjj;carac;cdat;-39950;7829
722915113;04/01/2018;15/01/2018;empfff;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpjjjj;carac;cdat;-7500;7829
722915124;04/01/2018;30/05/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-5000000;7860
722915125;04/01/2018;28/03/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;2500000;7860
722915126;04/01/2018;09/01/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;-12500000;7862
722915141;04/01/2018;02/01/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpwww;carac;cdat;-3000;7829
722915163;04/01/2018;15/01/2018;empfff;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpjjjj;carac;cdat;-3750;7829
722915174;04/01/2018;19/03/2018;empfff;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpjjjj;carac;cdat;115750;7829
722915181;04/01/2018;01/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpqqq;carac;cdat;35000000;7829
722915184;04/01/2018;15/05/2018;empddd;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpkkkk;carac;cdat;-25;10912
722915190;04/01/2018;18/04/2018;empddd;mesaddd;estaaa;centaaa;gestaaa;subaaa;subprrr;carac;cdat;-90;7829
722915191;04/01/2018;15/01/2018;empfff;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpjjjj;carac;cdat;125000;7829
722915214;04/01/2018;19/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-143000;7829
722915215;04/01/2018;18/09/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;2500000;7862
722913422;04/01/2018;17/07/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;5000000;7860
722913430;04/01/2018;24/04/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-2500000;7829
722913431;04/01/2018;22/03/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-2500000;7860
722913433;04/01/2018;25/04/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;150000;7860
722913436;04/01/2018;19/12/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;8750000;7829
722913449;04/01/2018;17/01/2018;empddd;mesaddd;estaaa;centaaa;gestaaa;subaaa;subprrr;carac;cdat;-45;7829
722913457;04/01/2018;15/01/2018;empddd;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpjjjj;carac;cdat;-54600;7829
722913460;04/01/2018;01/02/2018;empfff;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpqqq;carac;cdat;-37500000;7860
722913467;04/01/2018;24/01/2019;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;0;7829
722913470;04/01/2018;03/07/2018;empaaa;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpyyy;carac;cdat;62,5;7829
722913471;04/01/2018;02/10/2018;empaaa;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpyyy;carac;cdat;62,5;7862
722913474;04/01/2018;04/09/2018;empaaa;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpyyy;carac;cdat;-62,5;7829
722913477;04/01/2018;02/11/2018;empaaa;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpyyy;carac;cdat;62,5;7862
722913478;04/01/2018;04/04/2018;empaaa;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpyyy;carac;cdat;-62,5;7862
722913479;04/01/2018;03/07/2018;empaaa;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpyyy;carac;cdat;-62,5;7860
722913480;04/01/2018;02/11/2018;empaaa;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpyyy;carac;cdat;-62,5;7862
722913483;04/01/2018;12/03/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;-2500000;7829
722913492;04/01/2018;19/03/2018;empfff;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpjjjj;carac;cdat;32500;7829
722913512;04/01/2018;19/02/2018;empfff;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpjjjj;carac;cdat;3400;7829
722913524;04/01/2018;20/08/2018;empfff;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpjjjj;carac;cdat;0;7829
722913531;04/01/2018;02/07/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpqqq;carac;cdat;-100000000;7860
722913540;04/01/2018;20/08/2018;empfff;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpjjjj;carac;cdat;0;7829
722913548;04/01/2018;15/01/2018;empddd;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpkkkk;carac;cdat;-132;10912
722913561;04/01/2018;21/06/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;10000000;7862
722913568;04/01/2018;19/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-75233,4;7860
722913570;04/01/2018;08/02/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;-4250000;7829
722913581;04/01/2018;22/02/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;890379,75;7829
722913584;04/01/2018;21/05/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-250000;7860
722913588;04/01/2018;27/04/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;-3750000;7862
723016476;04/01/2018;17/04/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;2866,150136;7860
723016477;04/01/2018;18/04/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;5601,676355;7829
723016484;04/01/2018;02/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;3462,699211;7829
723016490;04/01/2018;04/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;5910,97653;7860
723016494;04/01/2018;07/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;69357,7469;7860
723016502;04/01/2018;08/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;27855,92769;7860
723016510;04/01/2018;11/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;5543,697595;7829
723016514;04/01/2018;07/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-5,619092355;7841
723016524;04/01/2018;04/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,71988483;7829
723016538;04/01/2018;27/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,40535059;7841
723016554;04/01/2018;26/07/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,322585565;7841
723016557;04/01/2018;14/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;197150,0197;7829
723016560;04/01/2018;15/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;2747,628907;7860
723016568;04/01/2018;18/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;5572,427055;7860
723016570;04/01/2018;21/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;10979,56426;7860
723016571;04/01/2018;21/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;139778,0313;7829
723016579;04/01/2018;23/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;5340,22848;7829
723016584;04/01/2018;24/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;9531,7083;7829
723016598;04/01/2018;29/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;4941,129609;7860
723016600;04/01/2018;29/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;7058,757025;7860
723016604;04/01/2018;29/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;15154,49017;7829
723016618;04/01/2018;05/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;2811,357311;7860
723016623;04/01/2018;14/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,29979615;7829
723016629;04/01/2018;15/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,62522986;7841
723016643;04/01/2018;03/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,826868705;7829
723016647;04/01/2018;09/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,62556123;7829
723016655;04/01/2018;13/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,738868945;7829
723016657;04/01/2018;16/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,36611798;7829
723016658;04/01/2018;16/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,21967085;7829
723016666;04/01/2018;22/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,18191347;7829
722915215;04/01/2018;18/09/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;2500000;7865
722915217;04/01/2018;23/04/2018;empaaa;mesaddd;estaaa;centaaa;gestaaa;subaaa;subpddd;carac;cdat;-100;7862
722915222;04/01/2018;15/01/2020;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;17232695,59;7829
722915227;04/01/2018;14/05/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;-10000000;7837
722915231;04/01/2018;18/05/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-2500000;7829
722915232;04/01/2018;23/05/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;2500000;7860
722915234;04/01/2018;24/09/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-7500000;7829
722915242;04/01/2018;28/09/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;12500000;7865
722915243;04/01/2018;27/09/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-112500;7860
722915250;04/01/2018;10/01/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-50000;7860
722915251;04/01/2018;10/09/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-500000;7865
722915254;04/01/2018;10/12/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;12000000;7829
722915256;04/01/2018;05/12/2024;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;50000000;7829
722915257;04/01/2018;08/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-25000000;7829
722915259;04/01/2018;12/01/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;5000000;7862
722915265;04/01/2018;20/04/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;2500000;7829
722915269;04/01/2018;16/01/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;-15000000;7862
722915269;04/01/2018;16/01/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;-15000000;7865
722915277;04/01/2018;21/06/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;5000000;7862
722915279;04/01/2018;05/02/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;-2500000;7829
722915282;04/01/2018;05/10/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;2500000;7829
722915288;04/01/2018;22/08/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;2500000;7829
722915289;04/01/2018;16/03/2018;empeee;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpiii;carac;cdat;6250000;7862
